Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2018-01-04,17:30:00,Pref - Tijuca,RJ88,SO2,1.91,ug/m3,automatico
2018-01-04,18:30:00,Pref - Tijuca,RJ88,SO2,2.21,ug/m3,automatico
2018-01-04,19:30:00,Pref - Tijuca,RJ88,SO2,2.55,ug/m3,automatico
2018-01-04,20:30:00,Pref - Tijuca,RJ88,SO2,2.65,ug/m3,automatico
2018-01-04,21:30:00,Pref - Tijuca,RJ88,SO2,1.87,ug/m3,automatico
2018-01-04,22:30:00,Pref - Tijuca,RJ88,SO2,1.32,ug/m3,automatico
2018-01-04,23:30:00,Pref - Tijuca,RJ88,SO2,0.98,ug/m3,automatico
2018-01-05,01:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-05,02:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-05,03:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-05,04:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-05,05:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-05,06:30:00,Pref - Tijuca,RJ88,SO2,0.1,ug/m3,automatico
2018-01-05,07:30:00,Pref - Tijuca,RJ88,SO2,1.25,ug/m3,automatico
2018-01-05,08:30:00,Pref - Tijuca,RJ88,SO2,1.96,ug/m3,automatico
2018-01-05,09:30:00,Pref - Tijuca,RJ88,SO2,2.77,ug/m3,automatico
2018-01-05,10:30:00,Pref - Tijuca,RJ88,SO2,3.61,ug/m3,automatico
2018-01-05,11:30:00,Pref - Tijuca,RJ88,SO2,3.91,ug/m3,automatico
2018-01-05,12:30:00,Pref - Tijuca,RJ88,SO2,3.88,ug/m3,automatico
2018-01-05,13:30:00,Pref - Tijuca,RJ88,SO2,3.42,ug/m3,automatico
2018-01-05,14:30:00,Pref - Tijuca,RJ88,SO2,1.61,ug/m3,automatico
2018-01-05,15:30:00,Pref - Tijuca,RJ88,SO2,0.79,ug/m3,automatico
