Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2016-01-07,08:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,09:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,10:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,11:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,12:00:00,CSN,PR03,SO2,0.262,ug/m3,automatico
2016-01-07,13:00:00,CSN,PR03,SO2,0.786,ug/m3,automatico
2016-01-07,14:00:00,CSN,PR03,SO2,2.096,ug/m3,automatico
2016-01-07,15:00:00,CSN,PR03,SO2,4.454,ug/m3,automatico
2016-01-07,16:00:00,CSN,PR03,SO2,6.288,ug/m3,automatico
2016-01-07,17:00:00,CSN,PR03,SO2,7.86,ug/m3,automatico
2016-01-07,18:00:00,CSN,PR03,SO2,9.432,ug/m3,automatico
2016-01-07,19:00:00,CSN,PR03,SO2,67.858,ug/m3,automatico
2016-01-07,20:00:00,CSN,PR03,SO2,25.414,ug/m3,automatico
2016-01-07,21:00:00,CSN,PR03,SO2,25.152,ug/m3,automatico
2016-01-07,22:00:00,CSN,PR03,SO2,83.578,ug/m3,automatico
2016-01-07,23:00:00,CSN,PR03,SO2,86.46,ug/m3,automatico
2016-01-07,00:00:00,CSN,PR03,SO2,22.794,ug/m3,automatico
2016-01-08,01:00:00,CSN,PR03,SO2,29.868,ug/m3,automatico
2016-01-08,02:00:00,CSN,PR03,SO2,30.13,ug/m3,automatico
2016-01-08,03:00:00,CSN,PR03,SO2,61.308,ug/m3,automatico
2016-01-08,04:00:00,CSN,PR03,SO2,66.81,ug/m3,automatico
2016-01-08,05:00:00,CSN,PR03,SO2,70.74,ug/m3,automatico
2016-01-08,06:00:00,CSN,PR03,SO2,24.104,ug/m3,automatico
2016-01-08,07:00:00,CSN,PR03,SO2,40.348,ug/m3,automatico
2016-01-08,08:00:00,CSN,PR03,SO2,111.874,ug/m3,automatico
2016-01-08,09:00:00,CSN,PR03,SO2,2.096,ug/m3,automatico
2016-01-08,10:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-08,11:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-08,12:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-08,13:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-08,14:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-08,15:00:00,CSN,PR03,SO2,1.31,ug/m3,automatico
2016-01-08,16:00:00,CSN,PR03,SO2,79.648,ug/m3,automatico
2016-01-08,17:00:00,CSN,PR03,SO2,85.15,ug/m3,automatico
2016-01-08,18:00:00,CSN,PR03,SO2,71.264,ug/m3,automatico
2016-01-08,19:00:00,CSN,PR03,SO2,111.874,ug/m3,automatico
2016-01-08,20:00:00,CSN,PR03,SO2,120.258,ug/m3,automatico
