Código do IBGE;Código do Município;Município;Estado;Ano de Referência;Prestadores;Serviços;Natureza Jurídica;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES003 - Quantidade de economias ativas de esgotos;ES004 - Extensão da rede de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES009 - Quantidade de ligações totais de esgotos;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES026 - População urbana atendida com esgotamento sanitário;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN021_AE - Extensão da rede de esgoto por ligação;IN024_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE - Índice de esgoto tratado referido à água consumida;IN047_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN059_AE - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário
;411680;Nova Cantu;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411680;Nova Cantu;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411690;Nova Esperança;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;10.821;3.241;3.591;39;548,82;548,82;620,53;3.156;3.456;;;;;10.821;19,41;53,4;100;11,28;48,19;53,4;48,19;40,8;0,04
;411690;Nova Esperança;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411690;Nova Esperança;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411690;Nova Esperança;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411690;Nova Esperança;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411695;Nova Esperança do Sudoeste;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411695;Nova Esperança do Sudoeste;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411695;Nova Esperança do Sudoeste;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411695;Nova Esperança do Sudoeste;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411695;Nova Esperança do Sudoeste;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411700;Nova Fátima;PR;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;411700;Nova Fátima;PR;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;411700;Nova Fátima;PR;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;411700;Nova Fátima;PR;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;411700;Nova Fátima;PR;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;411705;Nova Laranjeiras;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;683;199;228;9;27,35;27,35;34,21;184;220;;;;;683;0,9;50,64;100;40,91;39,55;50,64;39,55;6,13;0,03
;411705;Nova Laranjeiras;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411705;Nova Laranjeiras;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411705;Nova Laranjeiras;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411705;Nova Laranjeiras;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411710;Nova Londrina;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411710;Nova Londrina;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411710;Nova Londrina;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411710;Nova Londrina;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411710;Nova Londrina;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411720;Nova Olímpia;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411720;Nova Olímpia;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411720;Nova Olímpia;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411720;Nova Olímpia;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411720;Nova Olímpia;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411725;Nova Prata do Iguaçu;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411725;Nova Prata do Iguaçu;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411725;Nova Prata do Iguaçu;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411725;Nova Prata do Iguaçu;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411725;Nova Prata do Iguaçu;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411721;Nova Santa Bárbara;PR;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;411721;Nova Santa Bárbara;PR;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;411721;Nova Santa Bárbara;PR;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;411721;Nova Santa Bárbara;PR;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;411721;Nova Santa Bárbara;PR;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;411722;Nova Santa Rosa;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411722;Nova Santa Rosa;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411722;Nova Santa Rosa;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411722;Nova Santa Rosa;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411722;Nova Santa Rosa;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411727;Nova Tebas;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411727;Nova Tebas;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411727;Nova Tebas;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411727;Nova Tebas;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411727;Nova Tebas;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411729;Novo Itacolomi;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411729;Novo Itacolomi;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411729;Novo Itacolomi;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411729;Novo Itacolomi;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411729;Novo Itacolomi;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411730;Ortigueira;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.280;1.023;1.065;34;126,75;126,75;162,73;929;1.127;;;;;3.280;29,96;38,02;100;19,92;41,13;38,02;41,13;13,64;0,24
;411730;Ortigueira;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;2.663;1.006;1.057;16;123;84;160;912;1.383;;;;;2.663;;45,39;68,29;11,57;32,76;31;32,76;10,86;
;411730;Ortigueira;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411730;Ortigueira;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411730;Ortigueira;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411740;Ourizona;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411740;Ourizona;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411740;Ourizona;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411740;Ourizona;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411740;Ourizona;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411745;Ouro Verde do Oeste;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411745;Ouro Verde do Oeste;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411745;Ouro Verde do Oeste;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411745;Ouro Verde do Oeste;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411745;Ouro Verde do Oeste;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411750;Paiçandu;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;5.439;1.623;1.810;33;323,11;323,11;356,78;1.634;1.768;;;;;5.439;0;23,1;100;15,6;16,07;23,1;16,07;15,47;0
;411750;Paiçandu;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;5.615;1.602;1.793;30;317;224;351;1.614;2.270;;;;;5.615;;24,03;70,66;14,7;17,46;16,98;17,46;16,81;
;411750;Paiçandu;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;5.539;1.607;1.816;27;313;313;348;1.627;1.607;;;;;5.539;;;100;17,9;17,66;;17,66;17,01;
;411750;Paiçandu;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;5.455;1.578;1.798;30;307;307;342;1.609;1.578;;;;;5.455;;;100;18,69;17,83;;17,83;17,17;
;411750;Paiçandu;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;5.130;1.552;1.767;29;302,96;302,96;336,69;1.598;;;;;;;;;100;;17,32;;17,32;;
;411760;Palmas;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.893;1.018;1.420;23;215,85;215,85;248,08;1.133;1.101;;;;;3.893;4,29;16,09;100;15,62;11,35;16,09;11,35;10,24;0,02
;411760;Palmas;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.953;970;1.367;24;206;148;236;1.096;1.908;;;;;3.953;;16,43;71,84;16,89;11,93;11,8;11,93;10,76;
;411760;Palmas;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;4.073;934;1.331;24;196;196;229;1.061;934;;;;;4.073;;;100;25,28;12,5;;12,5;11,27;
;411760;Palmas;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;4.136;925;1.326;23;197;197;230;1.047;925;;;;;4.136;;;100;24,86;12,9;;12,9;11,64;
;411760;Palmas;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.626;902;1.304;23;194,23;194,23;228;1.039;;;;;;;;;100;;11,54;;11,54;;
;411770;Palmeira;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;15.957;4.378;4.590;70;526,95;526,95;672,29;4.185;4.767;;;;;15.957;2,03;78,5;100;14,68;89,72;78,5;89,72;50,23;0
;411770;Palmeira;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411770;Palmeira;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411770;Palmeira;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411770;Palmeira;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411780;Palmital;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411780;Palmital;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411780;Palmital;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411780;Palmital;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411780;Palmital;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411790;Palotina;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.500;1.204;1.486;30;234,78;234,78;261,71;1.163;1.352;;;;;3.500;1,2;19,61;100;22,19;16,39;19,61;16,39;13,19;0,01
;411790;Palotina;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411790;Palotina;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411790;Palotina;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411790;Palotina;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411800;Paraíso do Norte;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411800;Paraíso do Norte;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411800;Paraíso do Norte;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411800;Paraíso do Norte;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411800;Paraíso do Norte;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411810;Paranacity;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;3.019;1.114;1.164;28;162,15;162,15;187,7;998;1.194;;;;;3.019;0;43,05;100;23,45;39,9;43,05;39,9;32,09;0
;411810;Paranacity;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411810;Paranacity;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411810;Paranacity;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411810;Paranacity;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;411820;Paranaguá;PR;2004;[41182011] CAB Águas de Paranaguá S/A - CAB AdP;Água e Esgoto;;92.087;8.575;10.117;362;2.027,20;405,4;1.998,50;9.906;19.572;;;;;92.087;221,6;42;20;11,94;67,67;8,4;67,67;65,02;0,11
;411820;Paranaguá;PR;2003;[41182011] CAB Águas de Paranaguá S/A - CAB AdP | [41182040] Prefeitura Municipal de Paranaguá - PMP;Água e Esgoto | Res. Sólidos;;85.050;8.591;11.647;93,7;0;0;;9.954;18.591;;;;;85.050;211,12;0;;4,67;65,13;0;65,13;62,57;
;411820;Paranaguá;PR;2002;[41182011] CAB Águas de Paranaguá S/A - CAB AdP | [41182040] Prefeitura Municipal de Paranaguá - PMP;Água e Esgoto | Res. Sólidos;;85.050;8.204;10.438;87,7;4.445,40;1.801,20;1.801,20;9.357;20.250;;;;;85.050;;79,38;40,52;4,82;66,46;32,16;66,46;63,85;
;411820;Paranaguá;PR;2001;[41182011] CAB Águas de Paranaguá S/A - CAB AdP;Água e Esgoto;;63.838;15.898;17.016;86,4;2.116,89;2.116,89;2.116,89;15.885;15.898;;;;;63.838;;38,53;100;6,28;50,9;38,53;50,9;48,9;
;411820;Paranaguá;PR;2000;[41182011] CAB Águas de Paranaguá S/A - CAB AdP;Água e Esgoto;;38.439;9.994;10.697;76,19;1.601,90;0;1.508,69;9.756;9.994;;;;;;;30,5;0;10,27;31,42;0;31,42;;
;411830;Paranapoema;PR;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;411830;Paranapoema;PR;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;411830;Paranapoema;PR;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;411830;Paranapoema;PR;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;411830;Paranapoema;PR;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;411840;Paranavaí;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;50.953;16.802;18.208;381;2.481,40;2.481,40;2.842,05;16.626;18.451;;;;;50.953;26,3;68,48;100;17,62;70,22;68,48;70,22;65,19;0,01
;411840;Paranavaí;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;44.807;14.465;15.742;240;2.290,00;1.988,00;2.607,00;14.309;16.800;;;;;44.807;;65,34;86,81;13,89;62,52;56,72;62,52;58,04;
;411840;Paranavaí;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;42.907;13.516;14.755;181;2.222,00;2.222,00;2.508,00;13.359;13.516;;;;;42.907;;;100;13,69;60,22;;60,22;55,91;
;411840;Paranavaí;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;42.425;12.926;14.168;181;2.185,00;2.072,00;2.479,00;12.770;12.926;;;;;42.425;;;94,83;13,89;59,94;;59,94;55,65;
;411840;Paranavaí;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;44.403;12.741;14.051;178;2.147,20;2.421,71;2.421,71;12.620;;;;;;;;;112,78;;63,14;;63,14;;
;411845;Pato Bragado;PR;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;411845;Pato Bragado;PR;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;411845;Pato Bragado;PR;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;411845;Pato Bragado;PR;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;411845;Pato Bragado;PR;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;411850;Pato Branco;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;40.186;9.602;13.748;221;1.780,71;1.780,71;2.073,87;11.788;10.045;;;;;40.186;10,63;67,07;100;20,99;65,17;67,07;65,17;59,48;0,01
;411850;Pato Branco;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;38.655;9.099;13.058;209;1.737,00;1.393,00;2.017,00;11.224;10.445;;;;;38.655;;67,27;80,2;21,64;64,72;53,95;64,72;59,08;
;411850;Pato Branco;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;37.153;8.828;12.744;208;1.666,00;1.666,00;1.956,00;10.953;8.828;;;;;37.153;;;100;23,96;63,19;;63,19;57,68;
;411850;Pato Branco;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;35.814;8.369;12.241;204;1.474,00;1.474,00;1.717,00;10.472;8.369;;;;;35.814;;;100;18,28;61,83;;61,83;56,44;
;411850;Pato Branco;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;26.182;6.005;9.530;102;1.301,20;1.301,20;1.518,52;7.958;;;;;;;;;100;;46,09;;46,09;;
;411860;Paula Freitas;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411860;Paula Freitas;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411860;Paula Freitas;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411860;Paula Freitas;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411860;Paula Freitas;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411870;Paulo Frontin;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411870;Paulo Frontin;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411870;Paulo Frontin;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411870;Paulo Frontin;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411870;Paulo Frontin;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411880;Peabiru;PR;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;411880;Peabiru;PR;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;411880;Peabiru;PR;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;411880;Peabiru;PR;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;411880;Peabiru;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411885;Perobal;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411885;Perobal;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411885;Perobal;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411885;Perobal;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411885;Perobal;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411890;Pérola;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411890;Pérola;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411890;Pérola;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411890;Pérola;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411890;Pérola;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411900;Pérola D Oeste;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411900;Pérola D Oeste;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411900;Pérola D Oeste;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411900;Pérola D Oeste;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411900;Pérola D Oeste;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411910;Piên;PR;2004;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411910;Piên;PR;2003;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411910;Piên;PR;2002;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411910;Piên;PR;2001;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;411910;Piên;PR;2000;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
